time_close,time_period_start,time_period_end,time_open,price_open,price_high,price_low,price_close,volume_traded,trades_count
2022-11-14 23:59:59.882344+00:00,2022-11-14T00:00:00.0000000Z,2022-11-15T00:00:00.0000000Z,2022-11-14T00:00:00.0622040Z,1219.4,1289.17,1169.4,1241.56,630143.63375687,748812
2022-11-15 23:59:59.363289+00:00,2022-11-15T00:00:00.0000000Z,2022-11-16T00:00:00.0000000Z,2022-11-15T00:00:00.0844590Z,1241.58,1291.4,1232.06,1251.74,495722.95482362,561354
2022-11-16 23:59:59.986296+00:00,2022-11-16T00:00:00.0000000Z,2022-11-17T00:00:00.0000000Z,2022-11-16T00:00:00.0450800Z,1251.95,1267.66,1183.97,1215.21,538032.6899621,555839
2022-11-17 23:59:58.939912+00:00,2022-11-17T00:00:00.0000000Z,2022-11-18T00:00:00.0000000Z,2022-11-17T00:00:00.0209710Z,1215.2,1227.61,1181.02,1199.44,409507.44509017,471053
2022-11-18 23:59:59.754520+00:00,2022-11-18T00:00:00.0000000Z,2022-11-19T00:00:00.0000000Z,2022-11-18T00:00:00.1407930Z,1199.39,1233.3,1195.56,1210.93,301184.84124179,360569
2022-11-19 23:59:59.781356+00:00,2022-11-19T00:00:00.0000000Z,2022-11-20T00:00:00.0000000Z,2022-11-19T00:00:00.5275090Z,1210.73,1231.78,1196.27,1216.12,171382.47706926,286241
2022-11-20 23:59:59.561718+00:00,2022-11-20T00:00:00.0000000Z,2022-11-21T00:00:00.0000000Z,2022-11-20T00:00:00.1881510Z,1216.31,1225.26,1129.2,1140.07,364641.31839575,403180
2022-11-21 23:59:59.820877+00:00,2022-11-21T00:00:00.0000000Z,2022-11-22T00:00:00.0000000Z,2022-11-21T00:00:00.3530000Z,1141.12,1145.0,1078.61,1105.91,761510.15739885,651406
2022-11-22 23:59:59.738458+00:00,2022-11-22T00:00:00.0000000Z,2022-11-23T00:00:00.0000000Z,2022-11-22T00:00:00.5599140Z,1105.68,1141.4,1073.33,1138.17,647159.60026174,601339
2022-11-23 23:59:59.559065+00:00,2022-11-23T00:00:00.0000000Z,2022-11-24T00:00:00.0000000Z,2022-11-23T00:00:00.1796010Z,1138.25,1189.51,1124.55,1183.53,555827.57130698,677777
2022-11-24 23:59:59.808250+00:00,2022-11-24T00:00:00.0000000Z,2022-11-25T00:00:00.0000000Z,2022-11-24T00:00:00.4090160Z,1183.55,1217.23,1179.1,1202.81,392861.08409746,509874
2022-11-25 23:59:59.835800+00:00,2022-11-25T00:00:00.0000000Z,2022-11-26T00:00:00.0000000Z,2022-11-25T00:00:00.0590530Z,1202.78,1208.0,1170.17,1198.66,284401.16776566,443611
2022-11-26 07:14:56.926199+00:00,2022-11-26T00:00:00.0000000Z,2022-11-27T00:00:00.0000000Z,2022-11-26T00:00:00.1549180Z,1198.65,1229.05,1195.93,1215.36,82274.99138792,124565
