time_close,time_period_start,time_period_end,time_open,price_open,price_high,price_low,price_close,volume_traded,trades_count
2022-10-14 23:59:59.880560+00:00,2022-10-14T00:00:00.0000000Z,2022-10-15T00:00:00.0000000Z,2022-10-14T00:00:00.0235450Z,19375.55,19954.14,19061.09,19178.0,50556.15812399,856974
2022-10-15 23:59:59.217112+00:00,2022-10-15T00:00:00.0000000Z,2022-10-16T00:00:00.0000000Z,2022-10-15T00:00:00.0202330Z,19179.15,19229.12,18983.0,19070.24,11578.47597567,462106
2022-10-16 23:59:58.922722+00:00,2022-10-16T00:00:00.0000000Z,2022-10-17T00:00:00.0000000Z,2022-10-16T00:00:00.3369420Z,19070.62,19425.49,19065.23,19264.44,10506.41906253,394992
2022-10-17 23:59:59.974235+00:00,2022-10-17T00:00:00.0000000Z,2022-10-18T00:00:00.0000000Z,2022-10-17T00:00:00.0700270Z,19261.62,19679.46,19154.72,19550.4,29553.80896509,569927
2022-10-18 23:59:59.991230+00:00,2022-10-18T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,2022-10-18T00:00:00.0964230Z,19550.39,19702.73,19091.77,19328.76,33432.37574211,745680
2022-10-19 23:59:59.834280+00:00,2022-10-19T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,2022-10-19T00:00:00.0300590Z,19328.75,19361.0,19062.1,19124.18,26332.05117343,658263
2022-10-20 23:59:59.991870+00:00,2022-10-20T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,2022-10-20T00:00:00.0954520Z,19123.77,19349.04,18900.3,19042.48,33524.82575433,783843
2022-10-21 23:59:59.810774+00:00,2022-10-21T00:00:00.0000000Z,2022-10-22T00:00:00.0000000Z,2022-10-21T00:00:00.1658700Z,19043.66,19254.52,18657.1,19166.45,30441.03604086,702900
2022-10-22 23:59:59.876934+00:00,2022-10-22T00:00:00.0000000Z,2022-10-23T00:00:00.0000000Z,2022-10-22T00:00:00.3550110Z,19164.92,19257.66,19110.46,19209.1,8453.38063949,371673
2022-10-23 23:59:59.633232+00:00,2022-10-23T00:00:00.0000000Z,2022-10-24T00:00:00.0000000Z,2022-10-23T00:00:00.6882680Z,19209.09,19698.1,19070.92,19572.44,15847.58578145,447542
2022-10-24 23:59:59.521649+00:00,2022-10-24T00:00:00.0000000Z,2022-10-25T00:00:00.0000000Z,2022-10-24T00:00:00.1805770Z,19572.2,19603.57,19158.2,19330.41,34405.60173786,691047
2022-10-25 23:59:59.969583+00:00,2022-10-25T00:00:00.0000000Z,2022-10-26T00:00:00.0000000Z,2022-10-25T00:00:00.0030000Z,19330.6,20420.88,19222.0,20086.28,53346.22975189,859496
2022-10-26 23:59:59.495981+00:00,2022-10-26T00:00:00.0000000Z,2022-10-27T00:00:00.0000000Z,2022-10-26T00:00:00.0388000Z,20086.27,21022.81,20055.85,20775.4,52637.85793108,946882
2022-10-27 23:59:59.708000+00:00,2022-10-27T00:00:00.0000000Z,2022-10-28T00:00:00.0000000Z,2022-10-27T00:00:00.2676860Z,20773.59,20879.05,20150.1,20296.0,41132.67379078,896020
2022-10-28 23:59:59.927000+00:00,2022-10-28T00:00:00.0000000Z,2022-10-29T00:00:00.0000000Z,2022-10-28T00:00:00.1322940Z,20295.77,20755.09,20000.0,20599.0,36442.59724158,767478
2022-10-29 23:59:59.980353+00:00,2022-10-29T00:00:00.0000000Z,2022-10-30T00:00:00.0000000Z,2022-10-29T00:00:00.4056340Z,20597.34,21080.0,20561.2,20823.53,23521.43050592,678957
2022-10-30 23:59:59.953189+00:00,2022-10-30T00:00:00.0000000Z,2022-10-31T00:00:00.0000000Z,2022-10-30T00:00:00.2185860Z,20822.38,20939.35,20518.9,20630.68,16345.54361263,477514
2022-10-31 23:59:59.417557+00:00,2022-10-31T00:00:00.0000000Z,2022-11-01T00:00:00.0000000Z,2022-10-31T00:00:00.7631740Z,20629.21,20837.68,20237.0,20489.94,27962.18761274,551550
2022-11-01 23:59:59.916000+00:00,2022-11-01T00:00:00.0000000Z,2022-11-02T00:00:00.0000000Z,2022-11-01T00:00:00.0361120Z,20489.55,20691.0,20326.55,20486.5,24648.51345896,602422
2022-11-02 23:59:59.745697+00:00,2022-11-02T00:00:00.0000000Z,2022-11-03T00:00:00.0000000Z,2022-11-02T00:00:00.0362330Z,20480.34,20864.3,20055.0,20151.4,48936.34599277,680245
2022-11-03 23:59:59.606588+00:00,2022-11-03T00:00:00.0000000Z,2022-11-04T00:00:00.0000000Z,2022-11-03T00:00:00.1613010Z,20151.29,20390.82,20032.02,20206.88,31165.70454456,681468
2022-11-04 23:59:59.998915+00:00,2022-11-04T00:00:00.0000000Z,2022-11-05T00:00:00.0000000Z,2022-11-04T00:00:00.0156810Z,20208.02,21333.3,20179.01,21144.2,51066.15774022,835750
2022-11-05 23:59:59.577252+00:00,2022-11-05T00:00:00.0000000Z,2022-11-06T00:00:00.0000000Z,2022-11-05T00:00:00.1593050Z,21149.03,21478.8,21082.54,21300.45,16769.18315658,451572
2022-11-06 23:59:58.737842+00:00,2022-11-06T00:00:00.0000000Z,2022-11-07T00:00:00.0000000Z,2022-11-06T00:00:00.2265790Z,21300.45,21365.89,20886.26,20909.17,13133.40209962,387395
2022-11-07 23:59:59.478938+00:00,2022-11-07T00:00:00.0000000Z,2022-11-08T00:00:00.0000000Z,2022-11-07T00:00:00.1785370Z,20908.15,21074.8,20394.34,20593.49,30481.38334773,567955
2022-11-08 23:59:59.649200+00:00,2022-11-08T00:00:00.0000000Z,2022-11-09T00:00:00.0000000Z,2022-11-08T00:00:00.0030000Z,20592.0,20678.35,17025.41,18550.25,117006.61873771,1456865
2022-11-09 23:59:59.799705+00:00,2022-11-09T00:00:00.0000000Z,2022-11-10T00:00:00.0000000Z,2022-11-09T00:00:00.0395450Z,18546.07,18590.34,15512.0,15891.96,149762.26168529,2032095
2022-11-10 23:59:59.815650+00:00,2022-11-10T00:00:00.0000000Z,2022-11-11T00:00:00.0000000Z,2022-11-10T00:00:00.2614030Z,15894.77,18172.04,15720.0,17553.89,116117.09349759,1754093
2022-11-11 23:59:59.931122+00:00,2022-11-11T00:00:00.0000000Z,2022-11-12T00:00:00.0000000Z,2022-11-11T00:00:00.1185500Z,17555.44,17657.63,16336.05,17013.62,79641.60487283,1286374
2022-11-12 23:59:59.929000+00:00,2022-11-12T00:00:00.0000000Z,2022-11-13T00:00:00.0000000Z,2022-11-12T00:00:00.0331830Z,17014.78,17067.7,16508.6,16788.0,28486.08508772,509111
2022-11-13 23:59:59.473138+00:00,2022-11-13T00:00:00.0000000Z,2022-11-14T00:00:00.0000000Z,2022-11-13T00:00:00.1377500Z,16783.32,17240.0,16214.95,16301.39,28318.69213326,499545
2022-11-14 23:59:59.984760+00:00,2022-11-14T00:00:00.0000000Z,2022-11-15T00:00:00.0000000Z,2022-11-14T00:00:00.5700160Z,16298.75,17169.68,15784.0,16590.73,70295.11318596,1117092
2022-11-15 23:59:59.887996+00:00,2022-11-15T00:00:00.0000000Z,2022-11-16T00:00:00.0000000Z,2022-11-15T00:00:00.7891450Z,16588.41,17107.88,16502.85,16877.93,61931.63422588,1018355
2022-11-16 23:59:59.913000+00:00,2022-11-16T00:00:00.0000000Z,2022-11-17T00:00:00.0000000Z,2022-11-16T00:00:00.1660800Z,16879.37,16994.31,16277.0,16628.38,47002.32680905,827868
2022-11-17 23:59:59.994050+00:00,2022-11-17T00:00:00.0000000Z,2022-11-18T00:00:00.0000000Z,2022-11-17T00:00:00.0213590Z,16646.58,16781.31,16396.0,16680.47,29070.30021608,594782
2022-11-18 23:59:59.949420+00:00,2022-11-18T00:00:00.0000000Z,2022-11-19T00:00:00.0000000Z,2022-11-18T00:00:00.2301940Z,16680.47,16982.28,16513.8,16680.59,31114.53158767,533133
2022-11-19 23:59:59.752578+00:00,2022-11-19T00:00:00.0000000Z,2022-11-20T00:00:00.0000000Z,2022-11-19T00:00:00.0932240Z,16678.85,16802.0,16534.83,16683.02,12194.78366745,314706
2022-11-20 23:59:59.813976+00:00,2022-11-20T00:00:00.0000000Z,2022-11-21T00:00:00.0000000Z,2022-11-20T00:00:00.2516060Z,16680.7,16738.47,16154.65,16252.53,20668.79789034,419462
2022-11-21 23:59:59.858206+00:00,2022-11-21T00:00:00.0000000Z,2022-11-22T00:00:00.0000000Z,2022-11-21T00:00:00.3501770Z,16252.43,16283.6,15460.0,15760.14,57106.6746767,884446
2022-11-22 23:59:59.757196+00:00,2022-11-22T00:00:00.0000000Z,2022-11-23T00:00:00.0000000Z,2022-11-22T00:00:00.4523980Z,15758.96,16294.5,15582.7,16199.71,52870.90022482,817052
2022-11-23 23:59:59.335354+00:00,2022-11-23T00:00:00.0000000Z,2022-11-24T00:00:00.0000000Z,2022-11-23T00:00:00.1581440Z,16201.15,16700.0,16142.99,16587.0,44784.51881121,719830
2022-11-24 23:59:59.871786+00:00,2022-11-24T00:00:00.0000000Z,2022-11-25T00:00:00.0000000Z,2022-11-24T00:00:00.1963450Z,16585.83,16797.28,16450.0,16587.61,26204.19983131,489641
2022-11-25 23:59:59.894450+00:00,2022-11-25T00:00:00.0000000Z,2022-11-26T00:00:00.0000000Z,2022-11-25T00:00:00.0260840Z,16587.6,16610.08,16333.0,16510.9,24913.05289963,475308
2022-11-26 07:16:32.121277+00:00,2022-11-26T00:00:00.0000000Z,2022-11-27T00:00:00.0000000Z,2022-11-26T00:00:00.1801080Z,16510.9,16693.18,16497.49,16553.37,5512.50341799,106529
